"ID","Language","Subscription.Type","Subscription.Event.Type","Purchase.Store","Purchase.Amount","Currency","Subscription.Start.Date","Subscription.Expiration","Demo.User","Free.Trial.User","Auto.Renew","Country","User.Type","Lead.Platform","Email.Subscriber","Push.Notifications","Send.Count","Open.Count","Click.Count","Unique.Open.Count","Unique.Click.Count","ExchangeRateToUSD","AmountInUSD","US_Canada","Other","Europe","Web.Purchase","App.Purchase","valueCust","OpenSendRatio","IsConsumer","IsOther","IsPOR","IsEBR","IsESP","IsKOR","IsENG","IsDEU","IsFRA","IsGLE","IsALL","IsSVE","IsITA","IsJPN","IsRUS","IsESC","IsFAR","IsGRK","IsARA","IsPOL","IsCHI","IsTUR","IsNED","IsVIE","IsHEB","IsTGL","IsHIN","IsDAR","IsLAT","IsKIS","IsURD","IsIND","IsPAS"
34672,"ESC",0,0,"Web",35.97,"USD","1/16/2020","4/16/2020",0,0,0,"Other","Other","Unknown",0,0,17,6,0,1,0,1,35.97,0,1,0,1,0,0,0.352941176470588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34673,"FRA",0,0,"Web",79,"USD","10/30/2019","4/30/2020",0,0,1,"Other","Other","Unknown",0,0,5,5,0,2,0,1,79,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34675,"ALL",1,0,"Web",199,"USD","3/26/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,5,1,0,1,0,1,199,0,1,0,1,0,1,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34681,"ESP",0,0,"Web",119,"USD","8/21/2019","8/21/2020",0,0,1,"Other","Other","Unknown",0,0,3,0,0,0,0,1,119,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34682,"ALL",1,0,"Web",212.13,"USD","3/29/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,2,1,0,1,0,1,212.13,0,1,0,1,0,1,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34685,"ESP",0,0,"Web",65.94,"USD","7/7/2019","1/7/2020",0,0,0,"Other","Other","Unknown",0,0,25,0,0,0,0,1,65.94,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34687,"NED",0,0,"Web",39,"USD","2/5/2019","5/5/2020",0,0,1,"Other","Other","Unknown",0,0,6,6,0,2,0,1,39,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34688,"ENG",0,0,"Web",0,"USD","12/10/2018","3/10/2019",0,0,1,"US/Canada","Consumer","Web",1,1,78,2,0,2,0,1,0,1,0,0,1,0,1,0.0256410256410256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34689,"ALL",1,0,"Web",199,"USD","2/23/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,7,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34691,"ALL",1,0,"Web",210.94,"USD","2/20/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,14,13,0,3,0,1,210.94,0,1,0,1,0,1,0.928571428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34696,"ALL",1,0,"Web",212.13,"USD","3/27/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,5,1,0,1,0,1,212.13,0,1,0,1,0,1,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34698,"ESP",0,0,"Web",35.97,"USD","1/24/2020","4/24/2020",0,0,0,"Other","Other","Unknown",0,0,12,1,0,1,0,1,35.97,0,1,0,1,0,0,0.0833333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34700,"ARA",0,0,"Web",69.3,"EUR","9/18/2019","3/18/2020",0,0,0,"Other","Other","Unknown",0,0,2,0,0,0,0,1.12,77.616,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34701,"TGL",0,0,"Web",0,"USD","3/1/2019","3/1/2021",0,0,0,"Other","Other","Unknown",0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34702,"ESC",0,0,"Web",0,"USD","2/1/2019","5/1/2019",1,0,0,"US/Canada","Consumer","App",1,1,17,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34703,"JPN",0,0,"Web",37.81,"USD","2/9/2020","5/9/2020",0,0,1,"Other","Other","Unknown",0,0,10,0,0,0,0,1,37.81,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34704,"ALL",1,0,"Web",199,"USD","3/21/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,25,8,8,1,1,1,199,1,0,0,1,0,1,0.32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34705,"ESP",0,0,"Web",0,"USD","12/27/2018","7/3/2019",1,0,0,"US/Canada","Consumer","Web",1,1,185,7,0,7,0,1,0,1,0,0,1,0,0,0.0378378378378378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34708,"FRA",0,0,"Web",0,"USD","11/21/2018","2/21/2019",0,0,0,"US/Canada","Consumer","Web",1,1,13,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34710,"ALL",1,0,"Web",199,"USD","3/26/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,9,5,0,1,0,1,199,0,1,0,1,0,1,0.555555555555556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34711,"ALL",1,0,"Web",199,"USD","2/20/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,12,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34712,"FRA",0,0,"Web",35.97,"USD","3/15/2020","6/15/2020",0,0,1,"Other","Other","Unknown",0,0,12,7,0,2,0,1,35.97,0,1,0,1,0,1,0.583333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34713,"ESP",0,0,"Web",39.07,"USD","8/27/2019","12/2/2019",0,0,0,"Other","Other","Unknown",0,0,7,0,0,0,0,1,39.07,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34714,"CHI",0,0,"Web",35.97,"USD","7/3/2019","7/3/2020",0,0,1,"Other","Other","Unknown",0,0,3,0,0,0,0,1,35.97,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34716,"FRA",0,0,"Web",65.94,"USD","10/16/2019","4/16/2020",0,0,0,"US/Canada","Consumer","Web",0,1,12,11,0,3,0,1,65.94,1,0,0,1,0,0,0.916666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34718,"ESP",0,0,"Web",65.94,"USD","6/29/2019","12/29/2019",0,0,0,"Other","Other","Unknown",0,0,2,0,0,0,0,1,65.94,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34722,"ALL",0,0,"Web",103.55,"USD","3/27/2020","3/27/2021",0,0,1,"Other","Other","Unknown",0,0,11,7,6,2,1,1,103.55,0,1,0,1,0,1,0.636363636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34723,"ALL",1,0,"Web",217.31,"USD","1/26/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,83,29,14,7,1,1,217.31,1,0,0,1,0,1,0.349397590361446,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34724,"RUS",0,0,"Web",0,"USD","10/12/2018","4/12/2019",0,0,0,"Europe","Consumer","Web",1,1,45,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34726,"ITA",0,0,"Web",42.51,"USD","12/3/2019","3/3/2020",0,0,0,"Other","Other","Unknown",0,0,13,1,0,1,0,1,42.51,0,1,0,1,0,0,0.0769230769230769,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34727,"FRA",0,0,"Web",0,"USD","11/26/2018","11/26/2019",0,0,0,"US/Canada","Consumer","Web",1,1,186,45,0,38,0,1,0,1,0,0,1,0,0,0.241935483870968,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34730,"ALL",1,0,"Web",199,"USD","3/12/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,5,1,0,1,0,1,199,0,1,0,1,0,1,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34732,"ESP",0,0,"Web",0,"USD","2/19/2019","2/19/2020",0,0,1,"Other","Other","Unknown",0,0,7,1,0,1,0,1,0,0,1,0,1,0,1,0.142857142857143,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34735,"ALL",1,0,"Web",216.66,"USD","3/30/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,1,1,0,1,0,1,216.66,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34736,"DEU",0,0,"Web",70.39,"USD","12/14/2019","6/14/2020",0,0,1,"Other","Other","Unknown",0,0,3,0,0,0,0,1,70.39,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34737,"ESP",0,0,"Web",39,"USD","11/28/2019","2/28/2020",0,0,0,"Other","Other","Unknown",0,0,4,3,0,1,0,1,39,0,1,0,1,0,0,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34744,"FRA",0,0,"Web",0,"USD","12/12/2018","1/24/2019",0,0,0,"US/Canada","Consumer","Web",1,1,228,68,2,34,1,1,0,1,0,0,1,0,0,0.298245614035088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34746,"ALL",1,0,"Web",299,"EUR","3/15/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,1,1,0,1,0,1.12,334.88,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34747,"ESP",0,0,"Web",38.58,"USD","10/17/2019","1/17/2020",0,0,0,"Other","Other","Unknown",0,0,8,0,0,0,0,1,38.58,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34749,"ALL",1,0,"Web",216.71,"USD","3/1/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,7,2,0,1,0,1,216.71,0,1,0,1,0,1,0.285714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34750,"ITA",0,0,"Web",65.94,"USD","9/28/2019","3/28/2020",0,0,0,"Other","Other","Unknown",0,0,12,6,3,3,2,1,65.94,0,1,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34751,"ESP",0,0,"Web",35.97,"USD","3/24/2019","6/24/2020",0,0,0,"Other","Other","Unknown",0,0,4,0,0,0,0,1,35.97,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34752,"JPN",0,0,"Web",119,"USD","8/14/2019","8/14/2020",0,0,1,"Other","Other","Unknown",0,0,3,0,0,0,0,1,119,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34753,"SVE",0,0,"Web",156.52,"USD","12/1/2019","12/1/2021",0,0,0,"Other","Other","Unknown",0,0,14,6,5,3,2,1,156.52,0,1,0,1,0,0,0.428571428571429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34754,"POR",0,0,"Web",49,"EUR","3/20/2020","6/20/2020",0,0,1,"Other","Other","Unknown",0,0,5,2,0,2,0,1.12,54.88,0,1,0,1,0,1,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34755,"FRA",0,0,"Web",0,"USD","1/28/2019","4/28/2019",0,0,0,"Other","Other","Unknown",0,0,55,9,0,9,0,1,0,0,1,0,1,0,0,0.163636363636364,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34756,"ITA",0,0,"Web",35.97,"USD","2/22/2020","5/22/2020",0,0,1,"Other","Other","Unknown",0,0,17,16,0,5,0,1,35.97,0,1,0,1,0,1,0.941176470588235,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34758,"ESP",0,0,"Web",41.83,"USD","7/24/2019","10/27/2019",0,1,0,"US/Canada","Consumer","Web",1,1,13,0,0,0,0,1,41.83,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34759,"ESP",0,0,"Web",0,"USD","1/10/2019","7/10/2019",0,0,0,"Other","Other","Unknown",0,0,36,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34760,"GRK",0,0,"Web",38.66,"EUR","11/22/2018","2/22/2019",0,0,0,"Europe","Consumer","Web",1,1,39,2,0,2,0,1.12,43.2992,0,0,1,1,0,0,0.0512820512820513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34761,"RUS",0,0,"Web",70.29,"USD","8/24/2019","2/24/2020",0,0,1,"Other","Other","Unknown",0,0,6,0,0,0,0,1,70.29,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34764,"ESP",0,0,"Web",0,"USD","5/8/2019","11/8/2019",0,0,0,"Other","Other","Unknown",0,0,46,1,0,1,0,1,0,0,1,0,1,0,0,0.0217391304347826,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34765,"ALL",1,0,"Web",199,"USD","2/24/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,7,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34767,"FRA",0,0,"Web",0,"USD","10/9/2018","1/9/2019",0,0,0,"US/Canada","Consumer","Web",1,1,13,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34768,"CHI",0,0,"Web",53.4,"EUR","3/18/2020","9/18/2020",0,0,0,"Other","Other","Unknown",0,0,1,1,0,1,0,1.12,59.808,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34771,"ALL",1,0,"Web",210.54,"USD","3/30/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,3,3,3,1,1,1,210.54,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34772,"ESP",0,0,"Web",0,"USD","1/15/2019","1/15/2020",0,0,1,"Other","Other","Unknown",0,0,26,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34775,"HEB",0,0,"Web",0,"USD","10/12/2018","3/23/2019",1,0,0,"US/Canada","Consumer","Web",1,1,52,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34778,"ESP",0,0,"Web",0,"USD","2/25/2019","2/25/2020",0,0,1,"Other","Other","Unknown",0,0,12,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34779,"ITA",0,0,"Web",35.97,"USD","2/26/2020","5/26/2020",0,0,1,"Other","Other","Unknown",0,0,8,0,0,0,0,1,35.97,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34781,"DEU",0,0,"Web",179,"USD","2/5/2019","2/4/2020",0,0,0,"Other","Other","Unknown",0,0,1,1,0,1,0,1,179,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34784,"ESP",0,0,"Web",0,"USD","1/31/2019","7/31/2019",0,0,0,"Other","Other","Unknown",0,0,41,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34788,"EBR",0,0,"Web",15.83,"GBP","6/24/2019","4/24/2020",0,0,1,"Other","Other","Unknown",0,0,33,33,0,2,0,1.31,20.7373,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34789,"ESC",1,0,"Web",0,"USD","12/15/2018","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34791,"ENG",0,0,"Web",0,"USD","10/20/2018","10/20/2019",0,0,0,"US/Canada","Consumer","Web",1,1,45,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34792,"ESP",0,0,"Web",39,"USD","1/13/2020","4/13/2020",0,0,0,"Other","Other","Unknown",0,0,1,1,0,1,0,1,39,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34793,"ALL",1,0,"Web",199,"USD","3/20/2020","1/1/2099",1,0,0,"US/Canada","Consumer","App",1,1,95,80,54,3,1,1,199,1,0,0,1,0,1,0.842105263157895,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34794,"JPN",0,0,"Web",35.97,"USD","12/31/2019","6/30/2020",0,0,1,"Other","Other","Unknown",0,0,13,8,4,2,1,1,35.97,0,1,0,1,0,1,0.615384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34800,"ESP",0,0,"Web",35.97,"USD","9/2/2019","12/2/2019",0,0,0,"Other","Other","Unknown",0,0,11,0,0,0,0,1,35.97,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34801,"TGL",0,0,"Web",38.85,"USD","2/20/2020","5/20/2020",0,0,1,"Other","Other","Unknown",0,0,9,2,0,1,0,1,38.85,0,1,0,1,0,1,0.222222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34802,"ALL",1,0,"Web",299,"EUR","3/23/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,8,8,0,1,0,1.12,334.88,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34803,"ALL",1,0,"Web",204.31,"USD","2/22/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,3,2,2,1,1,1,204.31,0,1,0,1,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34805,"ESP",0,0,"Web",72,"EUR","6/27/2019","7/2/2020",0,0,1,"Other","Other","Unknown",0,0,2,2,0,1,0,1.12,80.64,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34806,"ALL",1,0,"Web",199,"USD","3/17/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,6,1,0,1,0,1,199,0,1,0,1,0,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34807,"JPN",0,0,"Web",0,"USD","3/14/2019","6/14/2019",0,0,0,"Other","Other","Unknown",0,0,51,3,0,3,0,1,0,0,1,0,1,0,0,0.0588235294117647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34809,"ESP",0,0,"Web",65.94,"USD","10/30/2019","4/30/2020",0,0,0,"Other","Other","Unknown",0,0,4,1,0,1,0,1,65.94,0,1,0,1,0,0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34812,"TGL",0,0,"Web",0,"USD","6/6/2019","6/6/2020",0,0,0,"US/Canada","Consumer","Web",1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34814,"RUS",0,0,"Web",119,"USD","12/21/2018","12/21/2019",0,0,0,"US/Canada","Consumer","Web",0,1,23,4,2,3,1,1,119,1,0,0,1,0,0,0.173913043478261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34815,"ALL",1,0,"Web",199,"USD","3/24/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,1,0,0,0,0,1,199,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34816,"ALL",1,0,"Web",199,"USD","3/10/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,6,1,0,1,0,1,199,0,1,0,1,0,1,0.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34817,"ALL",1,0,"Web",199,"USD","3/1/2020","1/1/2099",0,0,1,"Other","Other","Unknown",0,0,20,18,4,4,1,1,199,0,1,0,1,0,1,0.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34819,"ITA",0,0,"Web",0,"USD","2/21/2019","5/21/2019",0,0,0,"Other","Other","Unknown",0,0,51,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34820,"ALL",1,0,"Web",210.54,"USD","3/28/2020","1/1/2099",0,0,0,"US/Canada","Consumer","Web",1,1,56,37,32,6,2,1,210.54,1,0,0,1,0,1,0.660714285714286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34822,"ALL",1,0,"Web",199,"USD","2/22/2020","1/1/2099",0,0,0,"Other","Other","Unknown",0,0,21,21,0,4,0,1,199,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34826,"ESP",0,0,"Web",79,"USD","11/14/2019","5/14/2020",0,0,1,"Other","Other","Unknown",0,0,4,3,0,2,0,1,79,0,1,0,1,0,1,0.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34827,"ARA",0,0,"Web",0,"USD","12/1/2018","6/5/2019",0,0,0,"US/Canada","Consumer","Web",1,1,34,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
